Fioretto,Sances,Idexe c/o tiare shopping,ente pubblico,SANFIE08O13X191M,Villesse,Localita Maranuz,16847862883
Libiano,Bongiorno,Idexe,ente pubblico,BONLIA76L37N114A,Monfalcone,Via g f Pocar,35901124487
Minuccio,Piglionica,Idexe,ente pubblico,PINMIC45J11N591Y,Martignacco,Via Antonio Bardelli,21840758059
Riberto,Cuna,Idexe,ente pubblico,CUNRIE96G20X976B,Fiume veneto,Via Maestri del Lavoro,57339401413
Leonisio,Lembo,Idee di festa di diglio assunta,ente pubblico,LEBLES86L25E925J,Manzano,Via Divisione Julia,17361088211
Raniere,Roberti,Ideando sas di stefano donadio & c,ente pubblico,ROBRAE60M14K607Z,Moimacco,Via Orzano,56639984389
Carmelio,Treglia,Icebergpaolo pecorasiviglia c/o palmanova outlet,ente pubblico,TRACAL74B23W814E,Aiello del friuli,Strada Provinciale,22048424482
Maffeo,Ragosta,Hz sas di hu anding,ente pubblico,RAGMAO89C38Z299M,Codroipo,Via Ermes di Colloredo,24819242261
Diotaiuti,Vergallo,Home design invista c/o citta fiera,ente pubblico,VEEDIT48J19O666I,Martignacco,Via Antonio Bardelli,08876011577
Ambrogio,Gassama,Home carpet c/o citta fiera,ente pubblico,GAMAMI69A33V561W,Martignacco,Via Antonio Bardelli,65213508651
Geppino,Murariu,Heltyparafarmacia emisfero,ente pubblico,MUUGEE74G02S625M,Monfalcone,Via Pocar g f,46700591853
Bonomo,Galli,Heltyparafarmacia emisfero,ente pubblico,GAABON93V14P338X,Fiume veneto,Via Maestri del Lavoro,63468159609
Ozino,Panwar,Hdental c/o citta fiera,ente pubblico,PANOZN97C06M201Y,Martignacco,Via Antonio Bardelli,19887241381
Novarro,Rashid,Hc parrucchieri c/o tiare shopping,ente pubblico,RADNOR39W03V547Q,Villesse,Localita Maranuz,31422189130
Fulgido,Borruto,Hc parrucchieri c/o i salici,ente pubblico,BOTFUO12D15F056H,Sacile,Viale Europa Cornadella,89914767206
Esedra,Kowoll,Hashtag c/o citta fiera,ente pubblico,KOLESA02S31Y322V,Martignacco,Via Antonio Bardelli,84448777437
Porfilio,Anyayahan,Harmont&blaine jeans c/o palmanova outlet,ente pubblico,ANYPOL04T35N618L,Aiello del friuli,Strada Provinciale,16813500304
Giorgetto,Maroccia,Happy casa c/o terminal nord,ente pubblico,MACGIE84H20B109W,Udine,Via Tricesimo,77076386058
Luisi,Pacione,Hangar eighteen c/o palmanova outlet,ente pubblico,PAILUI56D03Z798A,Aiello del friuli,Strada Provinciale,81052794143
Durantino,Lestingi,H&m c/o tiare shopping,ente pubblico,LEEDUR49Q09P006Y,Villesse,Localita Maranuz,91875256600
Eglo,Buscicchio,H&m c/o montedoro shopping center,ente pubblico,BUOEGG01Z09Q168S,Muggia,Via Flavia di Stramare,51559792290
Iacopo,Altavilla,H & m,ente pubblico,ALLIAP55Z14D172A,Villesse,Localita Maraunz,87847986053
Roderico,Lavolpicella,Gutteridge c/o tiare shopping,ente pubblico,LALROO94E13W670J,Villesse,Localita Maranuz,49341533170
Simpliciano,Pezzulla,Gutteridge c/o citta fiera,ente pubblico,PEZSIM60B33U677R,Martignacco,Via Antonio Bardelli,40057457131
Flero,Impollonia,Guess c/o tiare shopping,ente pubblico,IMPFLE52G06R317Y,Villesse,Localita Maranuz,84778738794
Ermocrate,Caiaffa sportella,Guess,ente pubblico,CATERC40P33K586F,Martignacco,Via Antonio Bardelli,50238278357
Letterino,Wu,Guatto andrea marco,ente pubblico,WUULEE75B34C054J,Udine,Via Tiepolo Giovanni Battista,80618723693
Marileno,Abbaticola,Gsm communications c/o citta fiera,ente pubblico,ABBMAR37A37C993G,Martignacco,Via Antonio Bardelli,44439168647
Giovanni,Lillo,Gs sportnew balance superdry c/o palmanova outlet,ente pubblico,LIOGII04G13T965V,Aiello del friuli,Strada Provinciale,02458367452
Manilio,Tao,Gruppo coin spa,ente pubblico,TAOMAO61X17H597G,Trieste,Corso Italia,28165001165
Nicolangelo,Bucci,Gruppo coin spa,ente pubblico,BUCNIO81Q32C674V,Trieste,Corso Italia,43654567919
Prassitele,Contrino,Greenwash c/o tiare shopping,azienda,COTPRS96S29C486J,Villesse,Localita Maranuz,73000934772
Ruggero,Marcisz,Green house group c/o montedoro shopping center,azienda,MASRUG75Z19N059R,Muggia,Via Flavia di Stramare,15726986784
Plinio,Ciccardi,Grandvision by optissimo c/o torri deuropa,azienda,CIDPLI46Q27V930D,Trieste,Via Italo Svevo,03579451991
Giosuele,Balena,Grandvision by optissimo c/o citta fiera,azienda,BALGII85W17I541W,Martignacco,Via Antonio Bardelli,33420946881
Rideo,Macovei,Grandvision by avanzi c/o tiare shopping,azienda,MAIRID80A30X213S,Villesse,Localita Maranuz,47934473972
Graziello,Cagliuli,Grandvision by avanzi c/o terminal nord,azienda,CAGGRL15R33N238C,Udine,Via Tricesimo,20122914198
Masaniello,Farenga,Grandvision by avanzi c/o pradamano shopping center,azienda,FANMAO49F13M629O,Pradamano,Via Nazionale Lovaria,28151614072
Ovidio,Mariano mariano,Grandvision by avanzi c/o montedoro shopping center,azienda,MAAOVD28A21E574S,Muggia,Via Flavia di Stramare,42501312728
Pomponio,Valletta,Grandvision by avanzi c/o il giulia,azienda,VAEPOO40Z11R669N,Trieste,Via Giulia,62035995669
Filinto,Sirsi,Golden point c/o torri deuropa,azienda,SIIFII96F36V998L,Trieste,Via Italo Svevo,85831902022
Eriberto,Moscagiuli,Golden point c/o tiare shopping,azienda,MOUERE22L37Q840C,Villesse,Localita Maranuz,49010300780
Conino,Nannavecchia,Golden point c/o pradamano shopping center,azienda,NANCOI55T02Z134F,Pradamano,Via Nazionale Lovaria,77269008739
Firmano,Quintana,Golden point c/o i salici,azienda,QUUFII41L29A676M,Sacile,Viale Europa Cornadella,76665952446
Ismeno,Trane,Golden point,azienda,TRAISE11K08P560R,Udine,Viale Tricesimo,23532007416
Igor,Sakho,Golden point,azienda,SAAIGG71C09Y577Z,Martignacco,Via Antonio Bardelli,77840271931
Icilio,Panarello,Goldart c/o tiare shopping,azienda,PALICI73M01I093R,Villesse,Localita Maranuz,71665308454
Dominatore,Fumagalli,Gold c/o citta fiera,azienda,FUGDOO72K06C241G,Martignacco,Via Antonio Bardelli,72740199045
Eleonardo,Fecola,Godina srl,azienda,FEOELR87I08A716K,Gorizia,Via dei Cappuccini,46341387379
Nazario,Boccuzzi,Globo c/o terminal nord,azienda,BOUNAA64L28T410S,Udine,Via Tricesimo,70545238357
Marxino,Di carlo,Giunti al punto c/o torri deuropa,azienda,DIIMAX80T27E968R,Trieste,Via Italo Svevo,00962731516
Contrano,Lovergine,Giunti al punto c/o tiare shopping,azienda,LOICOO22C29H064Y,Villesse,Localita Maranuz,31153871392
Onder,Lucrezio,Giunti al punto c/o pradamano shopping center,azienda,LUUONR59O19X426Y,Pradamano,Via Nazionale Lovaria,80369342836
Bino,Comi,Giunti al punto c/o montedoro shopping center,azienda,COMBII06N09V724M,Muggia,Via Flavia di Stramare,74232602470
Boris,Martin barban,Giunti al punto c/o i salici,azienda,MAIBOS65K19Z503P,Sacile,Viale Europa Cornadella,62486902101
Rosildo,Tessitore,Giunti al punto c/o gran fiume shopping,azienda,TESROS33Y17F597S,Fiume veneto,Via Maestri del Lavoro,45204961298
Silvestro,Lozupone,Giunti al punto c/o citta fiera,azienda,LOUSIR53K02K624L,Martignacco,Via Antonio Bardelli,28412453007
Pensiero,Plenteda,Giorgini massimo,azienda,PLLPER99N14I272O,Trieste,Via Conti a,05056014166
Rifredo,Mendola,Giomart srl,azienda,MENRIF26S32C976P,Pordenone,Via Musile,77961168974
Fellino,Chiarello,Gioielli di valenza c/o gran fiume shopping,azienda,CHIFEL87D07V943V,Fiume veneto,Via Maestri del Lavoro,47695770382
Gaspare,Dacquarica,Gioielleria athmosfera,azienda,D CGAA19P36C969X,Torreano,Via a Bardelli,49785373716
Pierandrea,Nica,Gill parrucchieri c/o belforte gran shopping,azienda,NIIPIR57I04E119G,Monfalcone,Via g f Pocar,04687670517
Anelusco,Gaballo,Geox c/o torri deuropa,azienda,GABANE56Z39H542L,Trieste,Via Italo Svevo,62389650514
Florangelo,Cassatella,Geox c/o pradamano shopping center,azienda,CALFLO59J31P294B,Pradamano,Via Nazionale Lovaria,81387595054
Ottolino,Parisi,Geox c/o montedoro shopping center,azienda,PAIOTO36C02N845M,Muggia,Via Flavia di Stramare,12644136457
Filicardo,Capitanio,Geox c/o i salici,azienda,CAIFIC17I18X667M,Sacile,Viale Europa Cornadella,73975662901
Adelaido,Martello,Geox c/o citta fiera,azienda,MATADD09R13M878X,Martignacco,Via Antonio Bardelli,74536960097
Augustale,Creti,Geox,azienda,CRTAUE87Z30W422N,Pordenone,Via Musile,52920740316
Lenino,Delfino,Geoworld c/o citta fiera,azienda,DEFLEO05Y23X370L,Martignacco,Via Antonio Bardelli,76736813485
Olido,Campilongo,General storetimberland c/o palmanova outlet,azienda,CAGOLO89R32E029I,Aiello del friuli,Strada Provinciale,36724374259
Alderico,Jamali,Geber spa,azienda,JAAALO68Z07F003X,Tavagnacco,Via iv Novembre,94329081949
Esmeraldo,Karim,Gazza ladra c/o citta fiera,azienda,KAAESE16Q19W857O,Martignacco,Via Antonio Bardelli,73364408560
Esposito,Buia,Gazel c/o palmanova outlet,azienda,BUUESS97K00W874M,Aiello del friuli,Strada Provinciale,78304730356
Eros,Garramone,Gaudi c/o palmanova outlet,azienda,GARERS08F05G604K,Aiello del friuli,Strada Provinciale,47908402482
Oclide,Pescini,Gas c/o tiare shopping,azienda,PENOCC59T06F277J,Villesse,Localita Maranuz,87438004161
Edesio,Ruggieri,Gas c/o gran fiume shopping,azienda,RUEEDD09G08Z795A,Fiume veneto,Via Maestri del Lavoro,07011794807
Giarrico,Selvathurai,Garden anna c/o palmanova outlet,azienda,SEHGIR48L30L162T,Aiello del friuli,Strada Provinciale,65795384128
Fabriele,Iacomella,Gap c/o palmanova outlet,azienda,IACFAA58Q11O586V,Aiello del friuli,Strada Provinciale,64473508359
Abbondazio,Console,Gamestop c/o torri deuropa,azienda,COOABO45D20D000P,Trieste,Via Italo Svevo,59047962465
Crescente,Cenci,Gamestop c/o montedoro shopping center,azienda,CEECRR08C20F240D,Muggia,Via Flavia di Stramare,92222946820
Florenzo,Macchia,Gamestop c/o i salici,azienda,MAAFLR48U03J014G,Sacile,Viale Europa Cornadella,66502339707
Narsete,Masala,Gamestop c/o gran fiume shopping,azienda,MALNAA77L07E537K,Fiume veneto,Via Maestri del Lavoro,11802143714
Cortese,Munno,Gamestop c/o citta fiera,azienda,MUNCOT93F11I837C,Martignacco,Via Antonio Bardelli,66659097201
Gregorio,Mahala,Gamestop c/o belforte gran shopping,azienda,MALGRI64J14G670N,Monfalcone,Via g f Pocar,71655464847
Oresto,Canzachi,Gamepeople c/o le manifatture,azienda,CANORS98X20V399D,Gemona del friuli,Via Luigi Burgi,43352859167
Arimondo,Gaeta,Game7athletics c/o torri deuropa,azienda,GAAARI84C34R771K,Trieste,Via Italo Svevo,96048050999
Piermarco,Giacomazzi,Galleria del manifesto c/o citta fiera,azienda,GIOPIR40Z15L055K,Martignacco,Via Antonio Bardelli,35759472173
Geltrudo,Macagnino,Gabel c/o palmanova outlet,azienda,MAGGED82Y07X990V,Aiello del friuli,Strada Provinciale,58706764026
Eutichio,Liso,Gs market srl,azienda,LIIEUI88G07C942M,Muggia,Via Flavia di Stramare,68194102549
Prescillo,Batar,Gm srls,azienda,BATPRO93A32F059I,Udine,Viale Ungheria,94462152509
Letizio,El ghaicha,Gm srl,azienda,ELALEE24F31P756F,Gemona del friuli,Via Burgi Luigi,36932368805
Orilio,De marzo,Futura srl,azienda,DEMORI71H36U349U,Porcia,Via Correr,74925204256
Lellio,Prontera,Friulmarket di bertuzzi & c snc,azienda,PRRLEO08U22A871T,Campoformido,Piazza Unione,18283840884
Innocenzio,Grecuccio,Friulmarket,azienda,GRIINN32B21L970U,Campoformido,Via Zorutti,79959560486
Narciso,Ceno,Friulmarket,azienda,CEONAA07H15J111Y,Campoformido,Via Pietro Zorutti,82397192730
Manin,Rosa,Friky friky group srl,azienda,ROOMAN62E05P401W,Muggia,Via Flavia di Stramare,50653644500
Oriode,De maglie,Friky friky c/o tiare shopping,azienda,DEGORE03V00B219S,Villesse,Localita Maranuz,85546532505
Ortis,De austria,Friky friky c/o gran fiume shopping,azienda,DEUORS11X08O473F,Fiume veneto,Via Maestri del Lavoro,26720649809
Artaserse,Bucato,Friky friky c/o belforte gran shopping,azienda,BUUARS48L27F406T,Monfalcone,Via g f Pocar,96349662182
Miniato,Nirojan,Forza quattro srl,azienda,NIIMIO55P31T519J,Trieste,Via del Lavatoio,97584664777
Rugero,Bacile di castiglione,Forumforte srl,azienda,BAIRUE11Z08B149K,Cividale del friuli,Via dei Miani,39585432179
Europeo,Campanelli,Forumforte srl,azienda,CAIEUR81H35J956F,Cividale del friuli,Via dei Miani,06487493432
Fidelio,Belamhawal,Fortespar srl,azienda,BEAFIL76E24K353P,Majano,Frazione Tiveriacco,30298365726
Leonardino,De durante,Fortespar srl,azienda,DERLEA51I08L346B,Cividale del friuli,Via Foramitti,26526132317
Porfirio,Costanziello,Fornirad di lisjak moreno,azienda,COZPOO84P39Y680N,Trieste,Via Conti A,23597442324
Aventino,Pulieri,Fmc di minutolo fabio,azienda,PUUAVT19B33H312Z,Trieste,Via del Coroneo A,07740683085
Ciccillo,Politano,Flying tiger copenhagen c/o citta fiera,azienda,POLCIL43H32B173P,Martignacco,Via Antonio Bardelli,17179210341
Massimo,Lugoli,Flowers srl,azienda,LUIMAA83H30U892D,Pordenone,Via Musile,20132014149
Ormisda,Bertoni,Fiorella rubino c/o palmanova outlet,azienda,BEOORR81C21U502X,Aiello del friuli,Strada Provinciale,10191811412
Rido,Chiappara,Fiorella rubino,azienda,CHIRIO89R03N208L,Udine,Viale Tricesimo,22071206589
Olvrado,Rogges,Fiorella rubino abbigliamento donna,azienda,ROGOLD09X33M260M,Fiume veneto,Via Maestri del Lavoro,07896531435
Gisberto,Tasso,Fiorella rubino,azienda,TASGIO42I26D752B,Monfalcone,Via g f Pocar,10682264414
Fabrizio,Pancosta,Fiorella rubino,azienda,PASFAR65T14Y260T,Martignacco,Via Antonio Bardelli,03834813633
Genisio,Tubes,Finanziaria bardelli srl,azienda,TUSGEE05Z21M132P,Martignacco,Via Cotonificio Torreano,79305250994
Ilarino,Lanza,Farmafree c/o montedoro shopping center,azienda,LAAILI57I26N465K,Muggia,Via Flavia di Stramare,21535421552
Sisinnio,Magrini,Fany c/o meduna,azienda,MANSII04V10Y120X,Pordenone,Via Musile,53011290784
Italico,Panzetta,Fany c/o friuli,azienda,PAAITL42N37X070J,Tavagnacco,Via Nazionale,71464966395
Calvus,Zullino,Famila superstore,azienda,ZULCAL72Q11K069C,Trieste,Via Valmaura,03366711516
Bertillo,Castrignano,Famila,azienda,CAABEE75D25A639A,Manzano,Via San Giovanni,20377201112
Adalindo,Pianezzola,Famila,azienda,PINADD17Q31J267K,Tricesimo,Via Roma,02084329237
Desiderato,Margapoti,Facis c/o citta fiera,azienda,MAPDES34U20W293X,Martignacco,Via Antonio Bardelli,97681178401
Miniato,Kularajan,Explora c/o citta fiera,azienda,KURMIT11Q38Z149G,Martignacco,Via Antonio Bardelli,00769254913
Amodeo,Bellusci,Excelsa c/o palmanova outlet,azienda,BEUAMD94X17C844G,Aiello del friuli,Strada Provinciale,56565360991
Belfiore,Poddi,Eurospin,azienda,PODBEF11G23W000H,Palmanova,Contrada Contarini,53315271016
Rosato,Gobithan,Eurospin,azienda,GOHROO92K17P870D,Pordenone,Viale della Liberta,66855860774
Giorlando,Tota,Eurospin,azienda,TOTGIN98F03M695I,Pordenone,Viale Udine,85520788954
Rugero,Serpenti,Eurospin,azienda,SEERUR88S33O148D,Udine,Via Cividale,13715426339
Matteo,Ammassari,Eurospin,azienda,AMSMAA90T35Q484F,Tavagnacco,Via Nazionale,64156397188
Brenno,Platania,Eurospin,azienda,PLLBRN17B06N597W,Sacile,Viale Trento,56002210297
Iliano,Solimeno,Eurospin,azienda,SOLILL00T39U522O,Aviano,Via Gasparo Narvesa,77398060770
Oreno,Hasou,Eurospin,azienda,HASORN57Z09U764X,Capriva del friuli,Via Camillo Benso di Cavour,47803571084
Elias,Lucia,Eurospin,azienda,LUCELL14C18J359C,Azzano decimo,Viale I Maggio,16920444186
Frediano,Ndiaye,Eurospin,azienda,NDDFRI90T22B655N,Palmanova,Contrada Contarini,35052871341
Benino,Nakulananth,Eurospin,azienda,NANBEO72E12I200L,San vito al tagliamento,Viale Antonio Gramsci,30898965004
Isolo,Llorens,Eurospin,azienda,LLSISL12H28Z521Y,Codroipo,Via Fiume,48120132785
Matteotti,Denitto,Eurospesa di martinelli francesco,azienda,DEEMAI11A37J315X,Trieste,Via del Ghirlandaio b,81017843556
Robusto,Pagliughi,Eurospesa,azienda,PAAROU57G25M756P,Trieste,Via Antonio Baiamonti,67964563985
Fiori,Aldrigo,Eurospesa,azienda,ALDFII62F21Z103R,Trieste,Via della Raffineria,88781221477
Eliberto,Goiciu,Eurospesa,azienda,GOIELT13F25T546N,Trieste,Via Casimiro Donadoni,76170867827
Everaldo,Reho,Eurospesa,azienda,REOEVV48G01Z646Q,Terzo daquileia,Via Antonio Gramsci San Martino,71982590206
Purifico,Demarinis,Eurospesa,azienda,DEEPUI01E03T904N,Meduno,Via Principale,29568638282
Olino,Castorina,Eurospesa,azienda,CATOLN69F25W606K,Trieste,Riva Tommaso Gulli,11319537482
Fulberto,Iovine,Eurospesa,azienda,IOOFUR03G10P096G,Aiello del friuli,Via Cavour,45750182759
Concettino,Giannetto,Eurospesa,azienda,GIICON63V31Q096I,Mortegliano,Via Leone iii,15195095679
Romildo,Squiccimarro,Eurospesa,azienda,SQMROO35K36U571U,Mortegliano,Largo Foro Boario,99733251872
Casto,Licenziato,Eurospesa,azienda,LIECAO62O34W158N,Trieste,Via del Ghirlandaio B,22917414469
Rondello,Di luzio,Eurospesa,azienda,DIUROO39D15Q844R,Mortegliano,Via Leone iii,87257035013
Guerrazzo,Terrevoli,Eurospar xxiii marzo,azienda,TEIGUA33C11U206V,Udine,Via III,95890713811
Deotaiuti,Storelli,Eurospar vill sdiaz,azienda,STLDEO26U31N012Z,Villa santina,Ss Via Diaz,93682902138
Carlalberto,Rainone,Eurospar tolm paluzza,azienda,RANCAL41B31J360O,Tolmezzo,Via Paluzza,46478304487
Redente,Forlano,Eurospar tavagnacco,azienda,FOOREN56N37R877E,Tavagnacco,Via Nazionale,56317411729
Oro,Tondi,Eurospar tarvi sottom,azienda,TONORO49H33G105H,Tarvisio,Via Sottomonte,06674881626
Fortunato,Zambetti,Eurospar tarv alpi g,azienda,ZAIFOT59H23Y230F,Tarvisio,Via Alpi Giulie,05353168228
Ivo,Dippolito,Eurospar svitmadonna,azienda,D IIVO94M07J124H,San vito al tagliamento,Via Madonna Di Rosa,67001127911
Evaldo,Digaetano,Eurospar supermercati,azienda,DIOEVO55I15R137W,Villa santina,Borgo s Antonio,97150972408
Celsino,Lembo,Eurospar spilimbergo,azienda,LEBCEI99U36X462T,Spilimbergo,Via Udine,45407192011
Mirro,Pilato,Eurospar sottoselva,azienda,PITMII78F26V598N,Palmanova,Via Natisone,83728859029
Addonizio,Giovane,Eurospar sgiov zorutti sg al natisone,azienda,GIAADZ35Z15Z670W,San giovanni al natisone,Via Zorutti,98193517266
Rio,Pothpitiyage,Eurospar scalo nuovo ferriere,azienda,POTRIO61X32Q328K,Udine,Via Scalo Nuovo,62736729016
Igeo,Silipo,Eurospar san daniele,azienda,SIIIGO49A02Z984E,San daniele del friuli,Viale Venezia S Daniele Del Friuli,46795811286
Olderico,Ambrosini,Eurospar sacile,azienda,AMIOLR69I22D653R,Sacile,Via Ponte Lacchin,08227606937
Oronzio,Fuso,Eurospar sabbadini,azienda,FUSORO03T21T205Z,Udine,Via Sabbadini,48596557972
Illio,Giannoccaro,Eurospar sgior fermi sgior di nogaro,azienda,GINILL86A17X245Z,San giorgio di nogaro,Via E Fermi,23620107972
Azio,Blana,Eurospar remanzacco,azienda,BLAAZO82B04T272L,Remanzacco,Ss,30731302197
Manetto,Jerdianu,Eurospar remanzacco,azienda,JEIMAE55E33O990X,Remanzacco,S S Del Friuli,59580123989
Rossello,Torricelli,Eurospar pordenone vle venezia,azienda,TOIROO05Y35A204E,Pordenone,V Le Venezia,35787686385
Gemignano,Isibor,Eurospar porcia,azienda,ISSGEG53F15P652G,Porcia,Via Dei Serviti Nr,58850007056
Ormondo,Angione,Eurospar palmanova,azienda,ANNORM91S06K620F,Palmanova,Via Cavour,34265402899
Littorino,Mattucci,Eurospar montalcini,azienda,MAULII79K16I109S,Udine,Piazzale Rita Levi Montalcini,26432538201
Argio,Vignes,Eurospar monf rossini,azienda,VINARI07K39E936N,Monfalcone,Via Rossi F Ni B,67266373811
Giorgetto,Jat,Eurospar manzano,azienda,JAAGIT46Z24P030C,Manzano,Via Zorutti,32110062006
Foscarino,Bahr,Eurospar lucinico,azienda,BAHFOS20R23X212D,Gorizia,Via Udine,30292871347
Olmes,Augenti,Eurospar lizzero,azienda,AUUOLS11I34W056A,Udine,Via M Lizzero,24078883099
Silverio,Cairo,Eurospar lignano,azienda,CAOSIE40E05M558F,Lignano sabbiadoro,Via Tirrenia,81990314560
Irmo,Nemola,Eurospar lati stazione,azienda,NEAIRR27V36V468N,Latisana,Viale Della Stazione,80632913774
Liberio,Enza,Eurospar lati marc,azienda,ENZLII62A30N982Z,Latisana,Via Marconi,88549973060
Righetto,Dos santos,Eurospar l da vinci,azienda,DOSRIO69S06A575S,Udine,Via L Da Vinci,30733050930
Oretto,Bajalica,Eurospar koch,azienda,BALORT98B09W556Z,Trieste,Via Koch,06845389902
Ersilio,Cicirillo,Eurospar grad venezia valle goppion,azienda,CILERI76C23M740A,Grado,Via Venezia Giulia,37767259736
Fidia,Tansella,Eurospar gemo taboga,azienda,TAEFII61G34C857R,Gemona del friuli,Via Taboga,01768984917
Edesio,Caballero,Eurospar gemo dante,azienda,CAAEDS73E31T503B,Gemona del friuli,Via Dante,09885162102
Rafaelino,Di staso,Eurospar flavia,azienda,DITRAF27H22X573A,Trieste,Via Flavia,95421480319
Nado,Levante,Eurospar fagagna,azienda,LEANAA62I00Q202C,Fagagna,V Spilimbergo Plasencis,46244721828
Gennarino,Noviello,Eurospar del bon,azienda,NOOGEE00T01Q671L,Udine,Via Del Bon,28180130810
Ricciardo,Ebenga emebenga,Eurospar dei leo,azienda,EBNRII99O02C617P,Trieste,Via Dei Leo,32404683395
Gottardino,Polselli,Eurospar cotonificio,azienda,POSGOO85T08R931D,Udine,Via Cotonificio,65342786110
Adone,Wang,Eurospar cordenons,azienda,WAGADD30S03X321Y,Cordenons,Via Della Filanda B,24078703811
Comita,Rosso,Eurospar codroipo,azienda,ROOCOM94K31B166P,Codroipo,Viale Venezia,85009614148
Simmaco,Spinolla,Eurospar civi peribola,azienda,SPLSII86L36N087U,Cividale del friuli,Via Peribola,09407444924
Deonisio,Ferrigno,Eurospar cervignano,azienda,FEIDEE32S38C696Y,Cervignano del friuli,Via Mons Ramazzotti,14193597657
Ermino,Simone,Eurospar barriera v,azienda,SIMERM80N22I164E,Trieste,L Go Barriera Vecchia,46792380604
Pubblio,Dinu,Eurospar azzano decimo,azienda,DIUPUL56H34G062Z,Azzano decimo,Via Dei Frassini,80324966016
Nardino,Scarafile,Eurospar aquileia,azienda,SCANAA73J07U822M,Gorizia,Via Aquileia,76856541472
Asmerino,Lala,Eurospar amaro,azienda,LAAASI05B32L906Q,Amaro,Via Valli Di Carnia,83796571283
Pasquale,Petrini,Eurospar,azienda,PEEPAA75C28P890T,Buja,Strada Provinciale Osovana,37078642014
Giulietto,Fino,Eurospar,azienda,FIOGIU72A17M465L,Majano,Frazione Tiveriacco A,75805846105
